CODA Motion Analysis Text
Full body capture of a gymnast performing a cartwheel.
Time	Markers																																																																															
Time	R Toe.X	R Toe.Y	R Toe.Z	1.V	R Heel.X	R Heel.Y	R Heel.Z	2.V	R Ankle.X	R Ankle.Y	R Ankle.Z	3.V	R Knee.X	R Knee.Y	R Knee.Z	4.V	R Troch.X	R Troch.Y	R Troch.Z	5.V	R Pelvis.X	R Pelvis.Y	R Pelvis.Z	6.V	L Toe.X	L Toe.Y	L Toe.Z	7.V	L Heel.X	L Heel.Y	L Heel.Z	8.V	L Ankle.X	L Ankle.Y	L Ankle.Z	9.V	L Knee.X	L Knee.Y	L Knee.Z	10.V	R Shoulder.X	R Shoulder.Y	R Shoulder.Z	11.V	R Wrist.X	R Wrist.Y	R Wrist.Z	13.V	R Elbow.X	R Elbow.Y	R Elbow.Z	14.V	L Troch.X	L Troch.Y	L Troch.Z	15.V	L Pelvis.X	L Pelvis.Y	L Pelvis.Z	16.V	R Temple.X	R Temple.Y	R Temple.Z	19.V	L Temple.X	L Temple.Y	L Temple.Z	20.V	L Shoulder.X	L Shoulder.Y	L Shoulder.Z	22.V	L Elbow.X	L Elbow.Y	L Elbow.Z	23.V	L Wrist.X	L Wrist.Y	L Wrist.Z	24.V
(s)	(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)	
1.11000	-1486.30	69.60	947.70	1	-1405.00	114.50	956.40	1	-1367.50	88.40	955.30	1	-1041.80	-58.00	916.80	1	-151.90	-134.10	1151.20	0	-229.70	-104.70	998.50	0	-675.30	117.30	2.40	1	-782.60	80.60	7.00	1	-727.70	86.80	51.90	1	-601.30	91.20	369.60	0	-173.20	-148.90	653.30	1	-472.80	-308.40	904.10	1	-317.90	-223.40	760.80	1	-407.70	142.30	778.50	0	-468.20	145.10	726.10	1	-9.70	37.50	475.40	1	-69.10	143.00	466.10	1	-361.70	187.40	422.20	1	-540.70	209.00	354.90	1	-752.90	249.70	265.30	1
1.11500	-1504.80	57.70	890.30	1	-1427.30	126.20	917.60	1	-1385.90	75.10	909.00	1	-1054.90	-55.90	891.30	1	-151.90	-134.10	1151.20	0	-229.70	-104.70	998.50	0	-674.80	120.80	2.10	1	-783.90	75.80	4.70	1	-731.50	72.70	48.30	1	-598.30	89.10	388.90	1	-184.90	-149.70	654.60	1	-492.80	-282.60	897.80	1	-332.60	-224.20	758.10	1	-407.70	142.30	778.50	0	-471.50	148.50	735.90	1	-16.40	36.20	483.90	1	-73.50	143.20	473.10	1	-365.00	187.90	422.70	1	-540.20	208.80	346.50	1	-748.00	248.60	247.40	1
1.12000	-1521.60	50.90	832.30	1	-1450.70	79.30	859.60	1	-1403.10	65.70	862.10	1	-1065.70	-57.80	866.50	1	-151.90	-134.10	1151.20	0	-486.70	-106.60	864.00	1	-674.60	123.40	2.40	1	-782.50	82.70	6.00	1	-731.80	74.00	49.60	1	-600.20	115.00	385.90	1	-197.90	-148.30	655.80	1	-492.80	-282.60	897.80	0	-347.80	-223.20	756.20	1	-407.70	142.30	778.50	0	-476.60	153.30	743.50	1	-23.70	37.10	492.70	1	-78.50	145.60	480.80	1	-369.00	188.30	424.70	1	-539.40	210.10	339.50	1	-742.00	247.70	231.10	1
1.12500	-1532.00	37.70	774.60	1	-1464.00	75.80	817.00	1	-1416.40	53.10	816.50	1	-1076.20	-55.60	842.00	1	-151.90	-134.10	1151.20	0	-502.20	-98.40	857.50	1	-674.90	123.30	1.80	1	-783.40	79.00	4.50	1	-731.90	73.50	50.10	1	-604.70	119.30	385.50	1	-211.40	-149.50	657.30	1	-492.80	-282.60	897.80	0	-364.00	-221.80	753.20	1	-407.70	142.30	778.50	0	-480.80	168.50	750.10	1	-31.40	36.10	501.50	1	-84.20	146.30	489.20	1	-373.40	192.00	428.20	1	-538.30	211.90	334.60	1	-735.20	245.60	216.20	1
1.13000	-1539.20	25.70	718.70	1	-1464.00	75.80	817.00	0	-1426.40	39.50	772.30	1	-1085.60	-52.90	819.30	1	-151.90	-134.10	1151.20	0	-511.40	-108.80	852.30	1	-674.80	124.30	1.30	1	-782.60	81.70	5.10	1	-731.90	76.10	49.60	1	-609.80	122.10	384.90	1	-225.30	-151.50	659.20	1	-492.80	-282.60	897.80	0	-380.10	-219.70	750.90	1	-407.70	142.30	778.50	0	-493.30	146.90	756.40	1	-38.80	38.80	510.20	1	-90.30	149.00	498.30	1	-377.20	195.10	433.10	1	-536.90	214.30	331.50	1	-727.10	245.80	203.80	1
1.13500	-1539.60	6.80	668.90	1	-1464.00	75.80	817.00	0	-1433.00	27.10	728.90	1	-1093.50	-52.40	797.20	1	-151.90	-134.10	1151.20	0	-511.40	-108.80	852.30	0	-675.00	123.40	0.20	1	-782.90	84.30	4.60	1	-731.90	78.00	48.40	1	-615.10	125.70	384.50	1	-239.30	-152.60	661.10	1	-492.80	-282.60	897.80	0	-395.50	-224.30	748.00	1	-528.00	178.80	765.80	1	-498.70	151.50	762.10	1	-46.00	38.60	519.20	1	-96.80	151.00	508.00	1	-381.20	196.70	439.40	1	-535.40	215.90	329.90	1	-718.40	245.40	192.90	1
1.14000	-1539.10	-4.80	621.20	1	-1488.30	64.60	699.30	1	-1438.70	19.00	688.40	1	-1100.00	-53.70	776.50	1	-151.90	-134.10	1151.20	0	-540.40	-95.70	847.80	1	-674.30	128.80	1.10	1	-782.30	86.00	5.20	1	-732.50	77.90	47.90	1	-621.50	125.90	385.10	1	-253.20	-154.80	663.10	1	-492.80	-282.60	897.80	0	-411.10	-227.60	745.20	1	-535.90	173.50	767.10	1	-505.00	152.70	767.80	1	-52.40	40.60	528.10	1	-103.00	152.50	517.90	1	-384.60	201.10	446.80	1	-533.10	216.50	329.90	1	-708.90	244.70	183.70	1
1.14500	-1535.40	-17.30	578.10	1	-1494.10	53.40	660.80	1	-1440.90	8.40	650.80	1	-1106.50	-53.40	755.40	1	-151.90	-134.10	1151.20	0	-551.70	-98.90	848.40	1	-674.70	124.30	0.20	1	-783.10	84.90	4.10	1	-732.40	80.20	48.40	1	-628.30	125.40	387.40	1	-267.40	-156.90	664.60	1	-492.80	-282.60	897.80	0	-426.90	-228.60	741.80	1	-541.90	175.50	769.30	1	-512.20	146.40	772.40	1	-58.60	46.60	536.70	1	-109.70	151.90	528.70	1	-387.40	206.00	455.60	1	-529.60	221.30	331.90	1	-698.90	246.70	177.30	1
1.15000	-1529.50	-28.80	538.20	1	-1496.10	40.30	624.00	1	-1442.60	3.60	614.90	1	-1112.80	-50.80	736.20	1	-673.30	-123.40	858.70	1	-563.10	-97.30	850.90	1	-674.10	126.70	0.50	1	-783.10	82.60	2.70	1	-733.20	78.20	48.50	1	-634.50	128.00	390.60	1	-281.40	-159.80	666.00	1	-492.80	-282.60	897.80	0	-442.00	-233.30	738.30	1	-547.50	183.70	771.30	1	-518.40	154.90	776.90	1	-64.80	47.80	545.70	1	-115.90	154.40	539.90	1	-389.80	207.50	464.40	1	-525.90	224.00	334.40	1	-689.00	245.70	172.40	1
1.15500	-1524.20	-34.70	501.00	1	-1496.70	33.20	589.00	1	-1442.00	-1.90	582.40	1	-1117.40	-51.80	718.60	1	-686.50	-119.80	857.50	1	-574.20	-98.20	854.70	1	-673.40	130.60	1.60	1	-782.60	83.80	3.40	1	-733.20	77.90	49.30	1	-640.40	127.10	394.10	1	-295.30	-161.30	667.30	1	-492.80	-282.60	897.80	0	-456.70	-236.80	734.10	1	-557.30	175.60	772.80	1	-526.50	157.30	781.80	1	-70.20	46.80	555.00	1	-121.70	156.00	551.40	1	-391.30	210.50	473.60	1	-522.10	224.80	337.40	1	-676.90	261.80	172.30	1
1.16000	-1515.80	-45.30	467.40	1	-1497.40	29.60	555.50	1	-1439.80	-7.20	552.00	1	-1122.20	-52.50	703.30	1	-698.70	-118.60	859.30	1	-585.80	-98.80	860.10	1	-674.10	123.70	0.30	1	-784.00	77.40	2.50	1	-730.90	93.30	53.30	1	-646.40	124.10	396.80	1	-308.40	-165.30	668.50	1	-492.80	-282.60	897.80	0	-471.50	-240.00	729.70	1	-570.90	168.70	776.60	1	-536.70	155.00	786.80	1	-75.30	47.20	565.10	1	-127.30	158.00	563.50	1	-392.30	213.70	483.10	1	-517.70	227.80	342.10	1	-669.00	248.40	168.50	1
1.16500	-1509.10	-50.40	436.10	1	-1497.70	27.10	523.10	1	-1437.00	-10.70	523.30	1	-1127.50	-52.20	689.40	1	-711.40	-115.00	860.50	1	-597.80	-100.30	865.50	1	-673.60	126.20	1.60	1	-782.00	84.90	4.20	1	-733.00	77.20	50.30	1	-651.60	125.10	399.80	1	-319.50	-165.80	669.30	1	-668.50	-359.40	799.20	1	-485.40	-244.20	724.80	1	-585.60	164.10	781.10	1	-547.40	153.10	791.80	1	-80.40	49.90	575.60	1	-132.20	158.20	575.70	1	-392.60	220.20	493.30	1	-513.20	231.20	347.40	1	-659.10	250.20	169.30	1
1.17000	-1500.40	-58.10	408.20	1	-1495.50	25.80	492.20	1	-1434.60	-11.80	496.30	1	-1133.30	-51.40	677.40	1	-723.40	-111.70	863.50	1	-610.80	-99.50	870.70	1	-674.00	122.50	1.00	1	-783.30	79.10	3.90	1	-733.50	76.80	51.10	1	-658.40	121.30	402.20	1	-327.50	-165.50	671.00	1	-668.50	-359.40	799.20	0	-498.40	-245.90	719.30	1	-597.00	167.10	784.20	1	-559.90	145.70	796.30	1	-84.90	49.70	586.80	1	-137.00	159.60	589.10	1	-393.00	217.20	502.70	1	-508.80	232.90	353.30	1	-649.50	252.70	170.90	1
1.17500	-1493.10	-62.40	382.30	1	-1489.60	19.40	463.80	1	-1430.50	-15.10	471.20	1	-1138.90	-51.50	665.80	1	-735.40	-110.40	866.70	1	-623.30	-99.90	875.40	1	-674.10	121.90	1.20	1	-783.60	77.40	3.20	1	-734.30	74.40	51.00	1	-664.10	122.40	403.90	1	-335.10	-164.80	674.00	1	-668.50	-359.40	799.20	0	-509.70	-247.20	713.80	1	-609.60	163.60	786.60	1	-572.90	140.60	800.90	1	-89.50	51.10	598.70	1	-141.60	159.90	602.50	1	-392.90	218.00	512.70	1	-504.30	236.20	360.30	1	-639.80	255.20	173.70	1
1.18000	-1485.10	-68.30	359.60	1	-1485.10	19.70	436.30	1	-1427.30	-14.20	447.00	1	-1144.40	-50.20	654.40	1	-747.50	-108.80	870.50	1	-635.90	-99.00	880.80	1	-671.80	136.60	4.80	1	-783.80	76.70	3.20	1	-734.50	75.80	51.90	1	-670.70	119.80	404.90	1	-342.80	-165.40	677.50	1	-717.70	-348.20	741.40	1	-520.20	-246.30	708.20	1	-621.70	160.40	789.00	1	-584.00	146.80	804.20	1	-94.20	50.50	611.30	1	-146.20	159.30	616.20	1	-391.70	232.80	523.90	1	-499.60	239.30	367.70	1	-630.40	260.00	177.90	1
1.18500	-1478.40	-70.50	337.90	1	-1480.00	19.90	409.20	1	-1423.40	-14.30	424.30	1	-1149.70	-50.30	643.90	1	-758.70	-110.40	873.80	1	-647.00	-103.30	886.50	1	-673.50	123.60	2.00	1	-782.00	82.70	4.60	1	-734.50	77.50	52.90	1	-676.40	120.90	405.70	1	-350.80	-166.50	681.20	1	-717.70	-348.20	741.40	0	-530.00	-245.60	702.50	1	-634.60	160.10	791.00	1	-597.40	141.70	806.60	1	-99.00	51.60	624.60	1	-150.90	159.20	630.40	1	-391.00	235.00	534.30	1	-495.50	243.40	375.70	1	-621.10	264.70	182.50	1
1.19000	-1471.50	-73.50	317.40	1	-1475.10	22.50	385.50	1	-1419.20	-13.80	403.30	1	-1155.00	-48.40	633.50	1	-769.90	-109.80	876.70	1	-659.50	-102.80	892.20	1	-673.50	123.30	1.80	1	-782.30	81.90	4.00	1	-735.30	76.30	52.20	1	-682.30	119.20	405.90	1	-358.80	-165.20	684.80	1	-717.70	-348.20	741.40	0	-538.90	-245.00	696.70	1	-646.30	162.90	793.00	1	-609.60	144.00	808.60	1	-103.80	52.60	638.50	1	-155.80	156.40	644.50	1	-391.20	223.80	544.00	1	-491.30	252.40	384.70	1	-611.80	273.50	188.50	1
1.19500	-1466.30	-73.10	298.10	1	-1465.10	12.80	363.90	1	-1414.10	-15.00	383.50	1	-1159.50	-49.00	624.10	1	-780.70	-111.60	879.40	1	-672.00	-100.70	897.50	1	-673.40	123.80	1.80	1	-782.10	81.20	4.10	1	-735.50	79.90	53.10	1	-687.60	121.00	406.60	1	-366.30	-164.60	689.40	1	-750.90	-339.80	685.90	1	-547.50	-244.00	691.30	1	-656.80	165.10	794.30	1	-622.20	143.00	809.70	1	-108.50	51.90	653.00	1	-161.00	158.80	659.30	1	-390.40	237.00	555.90	1	-488.20	248.20	392.40	1	-603.60	272.10	193.20	1
1.20000	-1459.90	-76.60	279.90	1	-1465.10	12.80	363.90	0	-1410.30	-13.20	364.60	1	-1164.40	-47.20	615.00	1	-792.20	-111.10	882.40	1	-683.90	-102.20	902.50	1	-673.30	125.40	2.00	1	-783.00	80.50	2.90	1	-736.30	77.90	52.60	1	-693.30	120.20	406.80	1	-373.60	-163.50	695.60	1	-758.00	-337.90	665.40	1	-555.20	-241.90	685.90	1	-669.20	163.40	795.70	1	-635.70	138.40	810.90	1	-113.60	52.70	668.30	1	-166.30	157.30	673.90	1	-391.30	226.10	566.40	1	-484.60	252.40	401.60	1	-594.20	279.30	199.60	1
1.20500	-1455.00	-76.70	262.70	1	-1465.10	12.80	363.90	0	-1405.50	-14.50	347.50	1	-1168.80	-46.40	605.90	1	-803.30	-111.90	885.50	1	-696.50	-101.10	907.30	1	-673.60	123.50	1.20	1	-784.20	75.70	2.20	1	-737.00	76.80	52.40	1	-698.90	120.40	407.10	1	-381.00	-162.10	702.60	1	-763.50	-336.10	646.30	1	-562.00	-239.80	680.60	1	-679.20	167.50	796.90	1	-645.50	146.50	812.40	1	-118.70	50.90	684.00	1	-171.90	156.70	689.00	1	-392.30	227.10	578.30	1	-481.80	254.00	410.50	1	-584.70	285.90	206.10	1
1.21000	-1451.50	-73.20	245.60	1	-1465.10	12.80	363.90	0	-1402.00	-12.70	330.60	1	-1172.90	-47.70	597.60	1	-814.40	-112.50	888.60	1	-708.60	-102.20	911.70	1	-673.50	124.30	1.50	1	-782.10	85.30	4.90	1	-737.70	77.70	52.70	1	-704.10	124.60	408.00	1	-388.30	-161.90	710.40	1	-767.80	-332.20	627.10	1	-568.20	-237.70	675.80	1	-688.40	174.60	798.00	1	-656.70	142.10	814.30	1	-124.30	51.90	700.00	1	-177.70	156.60	703.50	1	-394.50	226.30	590.50	1	-478.50	265.40	421.10	1	-575.50	292.30	213.00	1
1.21500	-1445.20	-77.70	230.30	1	-1448.20	21.30	284.00	1	-1398.50	-12.30	314.50	1	-1177.80	-44.00	588.90	1	-825.70	-113.50	891.20	1	-721.50	-98.80	915.60	1	-673.70	123.80	0.90	1	-784.30	76.50	1.90	1	-738.20	78.70	53.10	1	-710.30	123.90	408.40	1	-396.00	-160.70	718.70	1	-770.70	-326.80	608.60	1	-573.60	-234.90	671.50	1	-688.40	174.60	798.00	0	-666.40	147.80	815.70	1	-130.00	50.10	716.50	1	-183.80	154.10	718.30	1	-397.30	230.30	603.40	1	-476.80	259.50	429.90	1	-566.30	297.30	220.10	1
1.22000	-1441.90	-73.80	213.90	1	-1448.20	21.30	284.00	0	-1394.80	-13.10	299.50	1	-1181.60	-44.30	580.20	1	-837.70	-111.70	893.40	1	-734.00	-98.90	919.00	1	-673.30	126.20	1.50	1	-782.90	81.90	3.10	1	-738.40	80.30	53.50	1	-716.10	125.50	409.20	1	-403.70	-159.80	727.30	1	-771.70	-321.20	591.30	1	-578.00	-233.10	667.30	1	-711.20	171.10	799.80	1	-675.80	150.10	818.00	1	-136.20	49.40	733.10	1	-190.30	150.50	733.50	1	-401.10	229.90	615.80	1	-474.80	262.90	440.00	1	-557.30	300.80	227.20	1
1.22500	-1436.90	-75.60	199.50	1	-1441.90	18.30	248.20	1	-1391.50	-14.60	285.40	1	-1185.50	-44.60	571.60	1	-849.60	-111.80	894.60	1	-747.10	-96.70	922.00	1	-673.90	125.10	0.90	1	-783.20	82.10	3.00	1	-739.30	79.90	53.60	1	-722.60	124.40	409.80	1	-411.70	-158.60	736.40	1	-770.60	-317.00	574.80	1	-581.70	-230.80	663.60	1	-722.90	167.20	801.00	1	-684.70	159.20	820.40	1	-142.70	49.60	749.90	1	-196.60	151.90	749.10	1	-405.50	231.00	628.10	1	-473.10	265.90	450.60	1	-547.40	310.20	236.10	1
1.23000	-1431.40	-78.40	185.60	1	-1441.90	18.30	248.20	0	-1388.60	-16.60	271.80	1	-1189.10	-45.20	563.00	1	-861.70	-112.50	895.40	1	-759.50	-96.20	924.20	1	-674.00	123.90	0.80	1	-783.30	80.70	2.90	1	-739.60	81.40	54.10	1	-728.20	126.90	410.60	1	-419.30	-158.00	745.10	1	-767.90	-312.00	559.20	1	-584.80	-227.00	659.90	1	-732.70	169.80	801.70	1	-684.70	159.20	820.40	0	-149.50	46.30	766.90	1	-203.20	150.00	764.50	1	-410.90	230.00	640.50	1	-471.50	269.10	461.30	1	-538.40	315.90	244.70	1
1.23500	-1428.10	-79.10	172.00	1	-1433.00	26.80	218.40	1	-1386.40	-17.20	258.40	1	-1193.10	-44.30	554.90	1	-874.60	-111.40	895.50	1	-772.00	-96.30	925.80	1	-673.80	126.60	1.40	1	-784.60	75.30	2.60	1	-739.70	82.90	54.80	1	-734.20	126.80	411.10	1	-426.90	-157.30	754.10	1	-764.50	-304.20	544.10	1	-586.60	-224.50	657.10	1	-742.00	176.20	802.50	1	-707.40	154.50	825.00	1	-156.70	45.80	784.00	1	-209.90	148.90	779.90	1	-416.00	232.80	652.40	1	-470.20	271.70	472.10	1	-529.20	320.10	253.70	1
1.24000	-1423.60	-81.40	159.50	1	-1433.00	26.80	218.40	0	-1384.70	-17.80	246.10	1	-1197.20	-43.80	546.30	1	-887.30	-110.40	894.90	1	-784.40	-95.80	926.90	1	-673.80	130.30	2.30	1	-783.70	78.90	2.90	1	-740.90	81.40	54.90	1	-739.80	127.20	411.60	1	-434.00	-157.20	762.90	1	-758.80	-297.20	530.10	1	-587.80	-220.40	654.50	1	-752.30	178.70	803.60	1	-720.00	150.10	827.30	1	-164.30	44.70	800.90	1	-217.20	145.00	795.40	1	-421.40	233.80	664.40	1	-468.50	274.40	483.00	1	-520.00	325.40	263.20	1
1.24500	-1420.70	-82.00	146.60	1	-1433.00	26.80	218.40	0	-1382.50	-20.90	234.70	1	-1200.40	-45.10	538.20	1	-899.80	-110.60	893.40	1	-796.70	-96.00	927.00	1	-674.10	128.40	1.90	1	-784.60	74.60	2.10	1	-741.60	80.40	55.00	1	-745.30	129.20	411.80	1	-440.70	-156.90	771.50	1	-751.80	-291.70	516.80	1	-588.00	-216.90	652.60	1	-763.80	177.30	804.90	1	-729.80	153.70	830.00	1	-172.10	42.90	817.50	1	-224.90	152.00	811.20	1	-427.10	234.30	676.40	1	-467.30	275.70	494.20	1	-510.90	330.60	273.50	1
1.25000	-1415.40	-89.80	137.00	1	-1433.00	26.80	218.40	0	-1382.00	-19.40	222.40	1	-1204.30	-45.30	530.50	1	-912.10	-110.40	891.50	1	-808.90	-96.40	926.90	1	-674.60	124.50	1.10	1	-784.00	75.50	2.90	1	-741.80	82.40	55.80	1	-750.40	130.30	411.90	1	-447.10	-155.50	779.70	1	-743.00	-286.40	505.00	1	-587.60	-213.40	651.20	1	-775.10	174.60	806.40	1	-739.10	162.40	832.00	1	-180.20	41.60	834.10	1	-232.20	142.10	827.30	1	-432.70	234.50	688.30	1	-465.90	278.50	505.70	1	-501.80	335.70	284.30	1
1.25500	-1413.90	-89.20	126.00	1	-1433.00	26.80	218.40	0	-1380.10	-22.60	211.90	1	-1208.80	-44.60	522.50	1	-924.20	-109.90	888.80	1	-820.90	-96.80	926.30	1	-674.70	124.00	1.20	1	-782.70	80.20	4.40	1	-742.90	79.00	55.20	1	-756.00	128.70	411.50	1	-452.80	-154.30	787.40	1	-733.60	-280.80	494.30	1	-586.50	-210.10	649.90	1	-786.30	170.90	806.90	1	-748.10	167.80	833.90	1	-188.80	40.30	850.80	1	-240.10	140.90	842.90	1	-437.70	238.30	700.60	1	-464.40	280.00	517.30	1	-492.70	341.90	295.80	1
1.26000	-1412.10	-89.40	115.10	1	-1433.00	26.80	218.40	0	-1378.60	-25.50	202.10	1	-1212.80	-44.20	514.60	1	-935.60	-111.00	885.70	1	-832.90	-97.40	925.10	1	-674.50	126.10	1.80	1	-784.10	73.50	3.20	1	-743.50	78.40	55.20	1	-760.60	130.80	411.00	1	-458.10	-153.10	794.50	1	-723.50	-271.60	484.60	1	-584.90	-206.20	649.40	1	-795.80	174.90	807.90	1	-759.30	165.40	836.90	1	-197.70	40.00	867.30	1	-248.50	138.50	859.00	1	-443.30	235.10	712.40	1	-463.40	280.40	529.40	1	-484.80	341.50	307.20	1
1.26500	-1409.00	-93.40	105.70	1	-1433.00	26.80	218.40	0	-1377.90	-25.70	191.20	1	-1218.30	-40.50	507.00	1	-947.60	-109.80	882.40	1	-845.00	-97.10	923.70	1	-675.10	125.30	1.60	1	-784.20	73.30	3.20	1	-743.40	81.10	55.70	1	-765.20	132.90	410.70	1	-463.10	-153.10	801.40	1	-712.20	-265.00	476.20	1	-583.10	-201.40	649.30	1	-808.20	166.10	808.70	1	-769.50	164.20	839.50	1	-206.60	38.30	883.80	1	-257.00	139.30	874.80	1	-448.50	236.70	725.10	1	-461.90	281.80	541.60	1	-476.20	347.90	320.10	1
1.27000	-1405.50	-98.30	96.40	1	-1433.00	26.80	218.40	0	-1378.00	-24.70	181.30	1	-1222.30	-41.50	499.60	1	-959.00	-110.00	878.40	1	-856.80	-98.30	922.00	1	-675.10	126.20	2.10	1	-784.80	68.70	3.10	1	-743.30	86.80	56.70	1	-770.50	132.20	409.90	1	-468.00	-152.20	808.20	1	-700.00	-257.60	469.20	1	-580.70	-197.10	650.00	1	-817.80	166.90	809.10	1	-781.60	155.80	841.70	1	-216.10	37.80	899.80	1	-265.60	137.80	890.30	1	-453.30	238.80	738.00	1	-460.80	283.30	554.50	1	-467.50	354.40	333.40	1
1.27500	-1405.80	-93.50	85.10	1	-1433.00	26.80	218.40	0	-1376.90	-25.20	171.80	1	-1225.60	-43.10	492.90	1	-970.00	-111.00	873.90	1	-868.70	-99.30	920.20	1	-676.00	123.30	1.10	1	-783.20	77.20	4.80	1	-744.60	81.50	55.70	1	-774.80	134.40	409.30	1	-472.70	-151.50	815.30	1	-687.00	-250.60	463.30	1	-577.80	-193.40	651.40	1	-827.20	167.70	809.40	1	-790.70	159.40	843.70	1	-225.80	35.70	915.70	1	-274.60	136.50	905.80	1	-458.10	236.60	751.00	1	-460.00	284.80	567.60	1	-460.00	356.60	346.70	1
1.28000	-1403.70	-93.80	74.90	1	-1433.00	26.80	218.40	0	-1377.20	-22.10	162.00	1	-1230.10	-41.30	485.10	1	-980.30	-112.50	869.30	1	-881.00	-98.90	918.40	1	-675.30	126.20	2.20	1	-783.50	76.40	4.70	1	-745.20	80.30	55.30	1	-779.60	133.30	408.70	1	-477.80	-149.00	822.50	1	-673.30	-242.90	458.70	1	-574.60	-189.80	653.30	1	-837.40	165.20	809.40	1	-803.70	147.70	845.80	1	-236.20	35.70	931.50	1	-284.00	138.30	920.90	1	-462.90	236.50	764.50	1	-459.60	285.00	580.70	1	-452.50	359.20	360.60	1
1.28500	-1402.10	-91.60	63.20	1	-1433.00	26.80	218.40	0	-1376.00	-24.10	153.60	1	-1234.30	-39.60	477.90	1	-990.90	-111.90	863.70	1	-892.60	-100.70	916.30	1	-676.60	121.60	0.90	1	-784.00	73.20	4.10	1	-745.80	80.10	55.30	1	-784.30	133.00	407.90	1	-482.80	-148.00	830.40	1	-658.70	-238.00	456.00	1	-571.20	-185.70	655.90	1	-847.50	164.70	809.20	1	-811.80	153.30	847.30	1	-246.40	32.50	946.60	1	-293.80	136.90	936.20	1	-467.80	236.30	778.00	1	-459.30	286.20	594.50	1	-445.70	360.70	374.90	1
1.29000	-1400.50	-87.80	51.70	1	-1433.00	26.80	218.40	0	-1376.10	-19.90	143.90	1	-1237.90	-40.20	470.80	1	-1000.40	-112.50	858.10	1	-904.30	-101.60	914.20	1	-676.40	122.80	1.10	1	-783.30	76.30	5.10	1	-746.60	79.40	55.30	1	-788.20	135.00	407.40	1	-488.20	-146.30	838.50	1	-644.00	-229.70	453.50	1	-567.50	-182.00	659.20	1	-856.90	166.60	808.90	1	-824.60	146.50	848.00	1	-258.00	37.10	961.90	1	-303.90	138.70	951.60	1	-472.90	235.70	791.20	1	-459.10	288.80	608.30	1	-438.50	362.20	389.30	1
1.29500	-1399.00	-87.40	41.80	1	-1433.00	26.80	218.40	0	-1375.70	-17.20	134.50	1	-1242.50	-37.80	462.90	1	-1009.50	-112.40	851.90	1	-915.30	-103.40	911.90	1	-676.50	123.70	1.30	1	-783.80	75.80	4.80	1	-747.10	79.90	55.60	1	-792.20	138.10	407.10	1	-493.70	-146.10	847.00	1	-628.70	-222.50	452.60	1	-563.70	-177.50	663.10	1	-866.40	167.20	808.00	1	-835.20	145.10	848.30	1	-268.90	32.50	976.70	1	-315.20	134.90	966.10	1	-478.00	236.50	804.80	1	-459.50	288.80	622.20	1	-431.50	364.90	404.20	1
1.30000	-1414.70	-69.80	27.70	1	-1415.10	25.10	81.70	1	-1377.50	-11.30	126.20	1	-1246.10	-38.20	455.90	1	-1018.30	-112.40	845.40	1	-926.80	-103.40	909.70	1	-676.70	123.60	1.30	1	-783.10	75.90	5.00	1	-747.30	81.60	55.70	1	-797.20	134.30	406.60	1	-500.00	-143.80	855.70	1	-612.80	-215.40	453.10	1	-559.70	-173.50	667.60	1	-876.50	167.00	807.10	1	-846.30	143.80	848.10	1	-281.00	37.80	991.50	1	-326.00	135.50	980.40	1	-483.90	235.80	818.10	1	-460.20	287.90	636.40	1	-424.70	367.80	419.20	1
1.30500	-1414.70	-69.80	27.70	0	-1415.10	25.10	81.70	0	-1380.20	-4.70	119.40	1	-1250.90	-34.80	449.20	1	-1025.90	-114.70	839.20	1	-937.30	-106.10	907.10	1	-676.50	125.60	1.40	1	-784.30	72.20	3.80	1	-747.80	82.10	55.80	1	-801.20	135.50	406.30	1	-506.10	-142.90	864.40	1	-596.40	-208.30	454.90	1	-555.80	-169.20	672.60	1	-886.30	167.40	806.20	1	-858.40	139.80	847.90	1	-293.00	35.40	1005.80	1	-337.10	138.80	994.70	1	-489.90	235.90	831.40	1	-460.80	290.20	650.50	1	-418.50	367.20	434.30	1
1.31000	-1412.30	-73.00	30.90	1	-1412.90	52.50	48.10	1	-1383.80	1.80	112.90	1	-1254.30	-34.70	442.20	1	-1034.50	-113.00	833.00	1	-948.20	-105.90	904.70	1	-676.70	125.50	1.00	1	-783.80	74.20	4.60	1	-749.00	79.70	55.40	1	-805.10	136.80	405.90	1	-512.50	-142.30	873.30	1	-579.70	-202.50	458.40	1	-551.50	-166.20	678.40	1	-895.90	166.60	804.80	1	-867.80	145.40	846.80	1	-305.40	32.50	1020.10	1	-348.80	139.80	1008.60	1	-496.90	234.50	844.60	1	-461.50	291.00	664.60	1	-412.00	368.80	450.00	1
